,day,dep_delay,distance,plane_age,seats,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,sched_dep_hour,sched_arr_hour
7524,20,19.0,427,11.0,95,24.0,8.0,49.9,290.0,14.96014,17.2158299092,0.0,1014.0,10.0,19.666666666666668,21.666666666666668
7525,20,-3.0,541,26.0,179,24.0,8.0,49.9,290.0,14.96014,17.2158299092,0.0,1014.0,10.0,19.333333333333332,21.583333333333332
7526,20,-2.0,760,34.0,178,24.0,8.0,49.9,290.0,14.96014,17.2158299092,0.0,1014.0,10.0,19.666666666666668,22.466666666666665
7527,20,20.0,740,7.0,88,24.0,8.0,49.9,290.0,14.96014,17.2158299092,0.0,1014.0,10.0,19.416666666666668,21.516666666666666
7543,28,-1.0,944,5.0,246,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.983333333333333,17.05
7544,28,-2.0,1069,12.0,200,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.0,16.133333333333333
7545,28,4.0,2153,3.0,185,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.0,16.816666666666666
7546,28,-6.0,1089,20.0,200,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.983333333333333,17.15
7547,28,-6.0,425,17.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.983333333333333,16.0
7548,28,-5.0,187,10.0,88,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.5,14.7
7550,28,-3.0,213,17.0,80,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.983333333333333,15.516666666666667
7551,28,3.0,427,10.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.0,14.9
7552,28,47.0,264,17.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.0,14.433333333333334
7553,28,-5.0,187,16.0,88,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.95,15.283333333333333
7554,28,64.0,1028,23.0,200,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.583333333333334,16.75
7555,28,-1.0,1074,3.0,199,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.666666666666666,16.966666666666665
7556,28,-5.0,1113,16.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.333333333333334,15.933333333333334
7557,28,14.0,718,10.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.5,15.95
7558,28,-5.0,340,16.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.883333333333333,15.65
7559,28,0.0,209,16.0,95,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.5,14.883333333333333
7560,28,-9.0,264,18.0,20,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.483333333333333,14.883333333333333
7561,28,-5.0,1521,24.0,189,39.0,37.0,92.45,90.0,12.65858,14.5672406924,0.02,1013.8,4.0,13.083333333333334,16.333333333333332
7562,21,-5.0,1074,10.0,189,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.5,10.8
7563,21,-3.0,2475,10.0,379,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,10.416666666666666
7564,21,-2.0,2422,2.0,246,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.166666666666667,10.683333333333334
7565,21,-1.0,2248,7.0,379,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.5,10.6
7566,21,2.0,2248,1.0,246,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.5,10.783333333333333
7567,21,-7.0,1598,11.0,379,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.5,12.35
7568,21,21.0,944,24.0,200,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,10.083333333333334
7569,21,-7.0,2475,34.0,330,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,10.5
7570,21,-3.0,2586,27.0,178,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,10.883333333333333
7571,21,-2.0,2153,2.0,246,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,11.05
7572,21,-3.0,1029,16.0,95,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,9.516666666666667
7573,21,-5.0,636,17.0,95,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.983333333333333,10.366666666666667
7574,21,-1.0,944,8.0,222,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,10.033333333333333
7575,21,-5.0,509,16.0,95,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,9.166666666666666
7576,21,-1.0,1089,1.0,185,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.5,10.85
7577,21,-6.0,589,17.0,95,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.533333333333333,9.816666666666666
7578,21,-7.0,1005,10.0,222,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.75,10.8
7579,21,-9.0,1182,22.0,145,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.983333333333333,10.65
7580,21,-4.0,2422,12.0,222,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,10.416666666666666
7581,21,1.0,541,14.0,162,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.0,9.416666666666666
7582,21,-9.0,1521,25.0,189,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.5,10.866666666666667
7583,21,-4.0,1746,11.0,147,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.983333333333333,10.866666666666667
7584,21,-3.0,1623,11.0,147,21.0,10.0,61.95,330.0,23.0156,26.485892168,0.0,1021.1,10.0,7.983333333333333,12.833333333333334
7585,18,122.0,1391,5.0,133,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.35,21.766666666666666
7586,18,-5.0,2475,31.0,330,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.583333333333332,22.166666666666668
7587,18,115.0,2521,9.0,379,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.833333333333332,22.45
7588,18,1.0,2586,8.0,222,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.983333333333334,22.716666666666665
7589,18,-2.0,1598,9.0,222,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.0,22.9
7590,18,-3.0,2153,21.0,200,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.916666666666668,22.783333333333335
7591,18,-6.0,213,16.0,88,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.25,19.95
7592,18,-1.0,2586,7.0,379,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.5,22.516666666666666
7593,18,-7.0,2475,10.0,379,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.2,21.583333333333332
7594,18,27.0,290,17.0,95,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.916666666666668,20.516666666666666
7595,18,-6.0,340,16.0,88,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.483333333333334,20.366666666666667
7596,18,5.0,1089,7.0,189,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.483333333333334,21.716666666666665
7597,18,118.0,589,17.0,95,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.0,20.383333333333333
7598,18,-1.0,425,7.0,88,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.833333333333332,20.983333333333334
7599,18,2.0,2248,1.0,246,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.566666666666666,21.85
7600,18,0.0,1521,24.0,189,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.983333333333334,22.3
7601,18,45.0,509,25.0,145,30.0,14.0,50.88,260.0,12.65858,14.5672406924,0.0,1020.3,10.0,18.983333333333334,21.216666666666665
7602,3,-8.0,1598,9.0,379,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.483333333333334,1.35
7603,3,6.0,509,18.0,20,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.166666666666668,22.433333333333334
7604,3,9.0,2586,7.0,379,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.916666666666668,0.8333333333333334
7605,3,216.0,187,18.0,20,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.083333333333332,21.45
7606,3,-5.0,187,5.0,133,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.983333333333334,22.55
7607,3,-9.0,266,16.0,95,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.916666666666668,22.633333333333333
7608,3,9.0,1626,21.0,200,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.416666666666668,23.15
7609,3,106.0,264,18.0,20,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.983333333333334,22.55
7610,3,13.0,264,16.0,95,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.916666666666668,22.666666666666668
7611,3,2.0,1521,18.0,200,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.333333333333332,23.9
7612,3,8.0,2475,10.0,379,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.083333333333332,23.766666666666666
7613,3,-1.0,2475,10.0,379,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.5,23.983333333333334
7614,3,-6.0,1990,7.0,222,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.25,23.866666666666667
7615,3,1.0,2586,2.0,48,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.333333333333332,23.983333333333334
7616,3,-7.0,213,16.0,80,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.5,22.25
7617,3,-10.0,209,16.0,95,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.666666666666668,22.4
7618,3,0.0,944,20.0,200,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.75,23.866666666666667
7619,3,-4.0,301,15.0,95,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.833333333333332,22.583333333333332
7620,3,4.0,1069,20.0,200,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.833333333333332,23.983333333333334
7621,3,20.0,1990,20.0,200,41.0,27.0,57.15,320.0,11.5078,13.242946084,0.0,1015.4,10.0,20.916666666666668,0.43333333333333335
7622,16,172.0,765,10.0,95,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.0,17.766666666666666
7626,16,4.0,2446,7.0,379,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.583333333333332,19.683333333333334
7627,16,0.0,1005,19.0,200,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.233333333333334,19.416666666666668
7631,16,38.0,2422,8.0,222,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.5,20.0
7632,16,96.0,509,22.0,145,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.833333333333332,18.933333333333334
7635,16,-5.0,2475,10.0,379,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.5,19.866666666666667
7636,16,-5.0,665,11.0,88,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.0,18.5
7637,16,-2.0,2153,2.0,246,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.983333333333334,21.0
7639,16,46.0,187,17.0,80,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.5,17.783333333333335
7640,16,4.0,1182,21.0,145,31.0,30.0,96.02,360.0,11.5078,13.242946084,0.02,1006.7,4.0,16.166666666666668,18.766666666666666
7643,9,0.0,1990,8.0,222,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.0,23.633333333333333
7644,9,181.0,1598,9.0,379,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.0,0.8166666666666667
7646,9,63.0,665,17.0,88,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.5,22.983333333333334
7647,9,30.0,187,20.0,200,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.666666666666668,22.05
7648,9,95.0,1626,17.0,200,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.4,23.15
7649,9,14.0,2475,8.0,379,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.75,0.43333333333333335
7653,9,65.0,340,17.0,80,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.0,21.716666666666665
7654,9,-3.0,2475,10.0,379,45.0,43.0,92.65,110.0,23.0156,26.485892168,0.01,1013.0,6.0,20.5,23.883333333333333
7655,20,-4.0,273,16.0,95,21.0,6.0,51.72,320.0,25.31716,29.1344813848,0.0,1016.6,10.0,22.0,23.4
7656,20,-5.0,264,15.0,95,21.0,6.0,51.72,320.0,25.31716,29.1344813848,0.0,1016.6,10.0,22.0,23.583333333333332
7657,20,64.0,187,18.0,20,21.0,6.0,51.72,320.0,25.31716,29.1344813848,0.0,1016.6,10.0,22.483333333333334,23.783333333333335
7658,20,75.0,187,10.0,88,21.0,6.0,51.72,320.0,25.31716,29.1344813848,0.0,1016.6,10.0,22.0,23.266666666666666
7659,20,10.0,1617,20.0,200,21.0,6.0,51.72,320.0,25.31716,29.1344813848,0.0,1016.6,10.0,22.983333333333334,3.8333333333333335
7679,24,-5.0,509,18.0,20,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.5,12.65
7680,24,-10.0,288,10.0,95,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.0,11.516666666666667
7681,24,-3.0,187,20.0,200,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.5,11.7
7682,24,-4.0,2475,33.0,330,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.166666666666666,13.6
7683,24,-8.0,187,16.0,80,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.166666666666666,11.283333333333333
7684,24,-5.0,1005,19.0,200,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.5,13.6
7685,24,148.0,541,1.0,185,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.5,12.766666666666667
7686,24,-10.0,2248,10.0,379,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.0,12.9
7687,24,-1.0,1990,5.0,222,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.75,14.25
7688,24,-11.0,425,16.0,80,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.0,12.016666666666667
7689,24,-4.0,340,17.0,88,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.166666666666666,11.866666666666667
7690,24,-6.0,4983,14.0,377,37.0,34.0,88.78,90.0,9.20624,10.5943568672,0.0,1033.5,10.0,10.0,16.25
7691,19,46.0,187,14.0,20,28.0,23.0,81.25,360.0,14.96014,17.2158299092,0.0001,1009.1,9.0,22.483333333333334,23.783333333333335
7692,19,177.0,273,11.0,95,28.0,23.0,81.25,360.0,14.96014,17.2158299092,0.0001,1009.1,9.0,22.0,23.4
7694,19,-5.0,1617,21.0,200,28.0,23.0,81.25,360.0,14.96014,17.2158299092,0.0001,1009.1,9.0,22.983333333333334,3.8333333333333335
7695,19,181.0,301,8.0,88,28.0,23.0,81.25,360.0,14.96014,17.2158299092,0.0001,1009.1,9.0,22.983333333333334,0.5833333333333334
7697,25,-5.0,509,14.0,20,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.5,12.65
7698,25,-2.0,2248,7.0,379,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.0,12.9
7699,25,-4.0,2475,27.0,330,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.166666666666666,13.6
7700,25,-2.0,541,7.0,185,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.5,12.766666666666667
7701,25,169.0,1005,4.0,246,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.5,13.6
7702,25,12.0,187,21.0,200,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.5,11.7
7703,25,-6.0,425,16.0,80,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.0,12.016666666666667
7704,25,-5.0,288,16.0,95,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.0,11.516666666666667
7705,25,-1.0,1990,5.0,222,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.75,14.25
7706,25,-5.0,340,16.0,80,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.166666666666666,11.866666666666667
7707,25,-4.0,4983,13.0,377,44.0,43.0,96.24,210.0,5.7539,6.621473042,0.01,1020.3,0.75,10.0,16.25
7708,2,30.0,944,22.0,200,34.0,25.0,69.28,350.0,12.65858,14.5672406924,0.0,1018.5,10.0,5.166666666666667,8.033333333333333
7709,2,-14.0,1028,12.0,200,34.0,25.0,69.28,350.0,12.65858,14.5672406924,0.0,1018.5,10.0,5.5,8.6
7710,2,-3.0,1069,18.0,200,34.0,25.0,69.28,350.0,12.65858,14.5672406924,0.0,1018.5,10.0,5.816666666666666,8.766666666666667
7711,28,29.0,944,21.0,200,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.5,23.583333333333332
7712,28,-14.0,340,10.0,88,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.0,21.716666666666665
7713,28,11.0,1626,18.0,200,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.4,23.15
7714,28,11.0,2153,1.0,246,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.9,0.95
7715,28,-2.0,2475,11.0,379,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.5,23.883333333333333
7716,28,38.0,2446,2.0,246,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.5,0.15
7717,28,4.0,760,18.0,20,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.483333333333334,23.133333333333333
7718,28,5.0,665,10.0,88,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.5,22.983333333333334
7719,28,23.0,483,16.0,80,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.833333333333332,22.816666666666666
7720,28,38.0,2475,9.0,379,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.75,0.43333333333333335
7722,28,71.0,187,11.0,200,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.666666666666668,22.05
7724,28,-4.0,382,17.0,95,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.333333333333332,21.95
7725,28,-4.0,1990,8.0,222,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.0,23.633333333333333
7726,28,-5.0,266,17.0,95,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.916666666666668,22.4
7727,28,-6.0,1005,24.0,200,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.0,23.166666666666668
7728,28,45.0,1069,4.0,199,39.0,37.0,92.45,40.0,16.11092,18.5401245176,0.01,1004.2,1.75,20.083333333333332,23.433333333333334
7729,5,-1.0,765,10.0,95,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.0,19.766666666666666
7730,5,23.0,2422,1.0,246,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.333333333333332,22.0
7731,5,-6.0,740,16.0,80,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.333333333333332,20.266666666666666
7732,5,38.0,944,18.0,200,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.5,21.533333333333335
7733,5,93.0,2153,22.0,200,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.916666666666668,22.783333333333335
7734,5,10.0,2475,10.0,379,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.166666666666668,21.55
7735,5,-3.0,1005,16.0,200,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.75,21.85
7736,5,1.0,1089,14.0,162,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.483333333333334,21.75
7738,5,-6.0,1521,21.0,145,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.083333333333332,21.6
7739,5,1.0,2446,8.0,222,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.983333333333334,22.283333333333335
7740,5,40.0,2521,6.0,379,38.0,17.0,42.11,310.0,5.7539,6.621473042,0.0,1024.3,10.0,18.833333333333332,22.45
7741,6,-4.0,541,10.0,95,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.716666666666667,15.9
7742,6,42.0,1028,12.0,200,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.25,16.383333333333333
7743,6,11.0,187,18.0,20,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.0,14.183333333333334
7744,6,4.0,1069,16.0,200,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.0,16.15
7745,6,-5.0,264,14.0,20,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.5,14.9
7746,6,-2.0,1089,6.0,185,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.466666666666667,16.733333333333334
7747,6,0.0,2586,7.0,222,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.0,16.666666666666668
7748,6,38.0,1074,10.0,222,31.0,24.0,74.97,70.0,4.60312,5.2971784336,0.0,1023.2,10.0,13.583333333333334,16.716666666666665
7750,15,-9.0,2446,7.0,379,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.583333333333332,19.683333333333334
7751,15,-1.0,2475,11.0,379,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.483333333333334,19.85
7752,15,-2.0,1005,13.0,200,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.0,19.133333333333333
7753,15,38.0,427,16.0,95,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.516666666666666,18.433333333333334
7754,15,2.0,2248,1.0,246,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.166666666666668,19.466666666666665
7755,15,75.0,745,16.0,88,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.166666666666668,18.033333333333335
7756,15,-2.0,1182,22.0,145,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.166666666666668,18.766666666666666
7757,15,-4.0,1990,10.0,222,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.5,20.1
7758,15,93.0,828,22.0,200,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.983333333333334,19.65
7759,15,22.0,2446,7.0,222,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.983333333333334,20.3
7760,15,154.0,187,16.0,80,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.983333333333334,18.35
7761,15,30.0,1391,11.0,162,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.6,19.816666666666666
7765,15,0.0,2422,1.0,246,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.333333333333332,19.816666666666666
7766,15,-5.0,187,11.0,88,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.483333333333334,17.716666666666665
7767,15,-3.0,509,21.0,145,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.833333333333332,18.933333333333334
7768,15,19.0,2446,1.0,246,28.0,8.0,42.28,270.0,9.20624,10.5943568672,0.0,1025.0,10.0,16.766666666666666,20.25
7769,21,-3.0,718,10.0,95,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.75,22.35
7770,21,-9.0,1598,6.0,379,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.566666666666666,0.31666666666666665
7771,21,20.0,944,4.0,246,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.5,22.516666666666666
7772,21,44.0,2586,34.0,330,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.25,23.15
7773,21,-6.0,427,17.0,95,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.666666666666668,21.666666666666668
7774,21,-3.0,2422,1.0,246,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.0,22.616666666666667
7775,21,-17.0,636,10.0,95,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.5,21.933333333333334
7776,21,6.0,2429,8.0,379,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.0,22.383333333333333
7777,21,-18.0,541,17.0,95,31.0,10.0,40.93,290.0,18.41248,21.1887137344,0.0,1026.6,10.0,19.75,22.033333333333335
